,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
2886,16343.0,316.59,1,2010-10-28 14:15:00,43,3,3.1658999999999997
2887,16344.0,741.3199999999999,3,2010-07-18 11:31:00,145,3,7.4132
2888,16345.0,623.33,1,2010-08-13 17:13:00,119,3,6.233300000000001
2889,16346.0,224.51,1,2010-11-19 15:55:00,21,3,2.2451
2890,16347.0,2621.76,9,2010-11-16 14:15:00,24,2,26.2176
2891,16348.0,328.77,1,2010-10-05 13:57:00,66,3,3.2876999999999996
2892,16350.0,1137.42,5,2010-11-30 12:31:00,10,1,11.3742
2895,16354.0,733.71,3,2010-11-25 12:18:00,15,3,7.3371
2896,16355.0,416.35,1,2010-11-29 14:21:00,11,3,4.1635
2897,16356.0,204.10000000000002,3,2010-11-28 15:25:00,12,3,2.0410000000000004
2898,16357.0,209.49,1,2010-11-23 18:52:00,17,3,2.0949
2899,16358.0,892.1500000000001,1,2010-11-10 11:36:00,30,3,8.921500000000002
2900,16359.0,946.83,7,2010-11-28 12:49:00,12,1,9.468300000000001
2901,16362.0,212.17,1,2010-09-28 09:24:00,73,3,2.1216999999999997
2902,16365.0,1766.78,7,2010-12-07 17:19:00,3,2,17.6678
2903,16366.0,1220.83,3,2010-05-06 13:28:00,218,0,12.2083
2904,16367.0,557.91,1,2010-11-21 13:23:00,19,3,5.5790999999999995
2905,16368.0,142.78,1,2010-09-30 11:30:00,71,3,1.4278
2906,16369.0,1111.15,4,2010-09-29 13:47:00,72,1,11.111500000000001
2907,16371.0,157.2,1,2010-09-17 12:09:00,84,3,1.5719999999999998
2908,16372.0,960.68,3,2010-10-26 12:54:00,45,1,9.6068
2909,16373.0,309.49,2,2010-11-22 15:50:00,18,3,3.0949
2910,16374.0,1298.42,3,2010-11-02 13:27:00,38,1,12.984200000000001
2911,16375.0,104.0,2,2010-08-26 14:25:00,106,3,1.04
2912,16377.0,632.28,1,2010-04-01 10:36:00,253,0,6.3228
2913,16381.0,258.7,2,2010-11-09 09:56:00,31,3,2.5869999999999997
2914,16382.0,353.1,2,2010-10-27 16:23:00,44,3,3.531
2915,16383.0,2306.48,5,2010-11-08 14:48:00,32,2,23.0648
2916,16384.0,774.4499999999999,2,2010-10-06 12:49:00,65,3,7.7444999999999995
2917,16385.0,474.72,3,2010-12-08 12:56:00,2,3,4.7472
2918,16386.0,785.39,1,2010-11-17 11:19:00,23,3,7.853899999999999
2919,16387.0,824.19,4,2010-11-09 09:02:00,31,1,8.241900000000001
2920,16388.0,186.05,1,2010-02-24 10:20:00,289,0,1.8605
2921,16390.0,467.5,3,2010-06-21 10:11:00,172,0,4.675
2922,16391.0,1103.61,4,2010-11-04 12:27:00,36,1,11.0361
2923,16392.0,541.86,2,2010-10-22 11:40:00,49,3,5.4186000000000005
2924,16393.0,2515.45,11,2010-12-05 13:10:00,5,2,25.1545
2925,16395.0,2050.95,9,2010-11-11 12:18:00,29,2,20.5095
2926,16396.0,137.8,1,2010-08-20 14:17:00,112,3,1.3780000000000001
2927,16397.0,127.88,1,2010-03-21 15:36:00,264,0,1.2788
2928,16399.0,233.25,1,2010-11-15 15:03:00,25,3,2.3325
2929,16400.0,2855.5099999999998,8,2010-11-09 14:11:00,31,2,28.555099999999996
2930,16401.0,2750.83,11,2010-11-25 08:20:00,15,2,27.5083
2931,16402.0,211.8,1,2010-12-05 13:42:00,5,3,2.1180000000000003
2932,16406.0,389.61,2,2010-09-15 11:53:00,86,3,3.8961
2933,16407.0,694.72,4,2010-11-15 16:56:00,25,1,6.9472000000000005
2934,16408.0,231.93,1,2010-04-27 14:08:00,227,0,2.3193
2935,16409.0,3680.16,7,2010-11-24 13:25:00,16,2,36.8016
2936,16410.0,130.32,1,2009-12-05 14:51:00,370,0,1.3032
2937,16411.0,695.54,3,2010-12-05 13:26:00,5,3,6.9554
2938,16412.0,495.4,4,2010-11-11 11:52:00,29,3,4.954
2939,16413.0,266.78000000000003,1,2010-11-29 12:49:00,11,3,2.6678
2940,16414.0,433.46000000000004,3,2010-10-04 12:19:00,67,3,4.3346
2941,16415.0,509.09000000000003,2,2010-05-05 11:51:00,219,0,5.0909
2942,16416.0,1921.48,6,2010-11-14 13:24:00,26,2,19.2148
2943,16417.0,35.7,1,2010-08-04 09:08:00,128,3,0.35700000000000004
2944,16418.0,426.67,2,2010-10-27 12:55:00,44,3,4.2667
2945,16419.0,515.1899999999999,2,2010-05-11 12:18:00,213,0,5.1518999999999995
2946,16420.0,75.0,1,2010-11-08 15:15:00,32,3,0.75
2947,16421.0,526.27,3,2010-11-28 13:31:00,12,3,5.2627
2949,16424.0,309.5,1,2010-11-22 11:24:00,18,3,3.095
2950,16428.0,660.28,3,2010-10-22 12:22:00,49,3,6.602799999999999
2951,16430.0,817.09,6,2010-11-23 14:53:00,17,1,8.1709
2952,16433.0,200.26,1,2010-10-27 12:26:00,44,3,2.0025999999999997
2953,16434.0,1219.49,5,2010-09-19 13:36:00,82,1,12.1949
2954,16435.0,1011.5699999999999,3,2010-07-15 18:22:00,148,1,10.115699999999999
2955,16436.0,329.34,3,2010-02-09 13:19:00,304,0,3.2933999999999997
2956,16437.0,301.25,2,2010-11-23 16:59:00,17,3,3.0125
2957,16439.0,310.70000000000005,1,2009-12-17 14:22:00,358,0,3.1070000000000007
2958,16440.0,216.3,1,2010-08-03 11:32:00,129,3,2.1630000000000003
2959,16441.0,653.23,3,2010-10-18 12:57:00,53,3,6.5323
2960,16442.0,282.68,2,2010-04-14 13:35:00,240,0,2.8268
2961,16443.0,162.24,1,2010-07-07 11:57:00,156,0,1.6224
2963,16445.0,372.22,3,2010-11-18 11:37:00,22,3,3.7222000000000004
2964,16447.0,516.13,2,2010-04-28 13:21:00,226,0,5.1613
2965,16448.0,178.98000000000002,1,2010-08-25 16:58:00,107,3,1.7898000000000003
2966,16450.0,1193.81,2,2010-05-04 13:43:00,220,0,11.938099999999999
2967,16451.0,746.1800000000001,2,2010-05-27 17:56:00,197,0,7.4618
2968,16452.0,332.17,2,2010-03-19 12:39:00,266,0,3.3217000000000003
2969,16453.0,251.71,2,2010-06-27 12:46:00,166,0,2.5171
2970,16454.0,24.05,2,2010-04-12 09:52:00,242,0,0.24050000000000002
2971,16455.0,2543.19,6,2010-12-03 16:45:00,7,2,25.4319
2974,16459.0,71.78999999999999,1,2009-12-10 12:42:00,365,0,0.7178999999999999
2975,16461.0,1463.8,2,2010-04-28 11:54:00,226,0,14.638
2976,16465.0,746.24,2,2010-10-15 09:27:00,56,3,7.4624
2977,16466.0,2235.13,8,2010-11-21 11:30:00,19,2,22.351300000000002
2978,16467.0,2869.16,7,2010-07-19 11:49:00,144,2,28.691599999999998
2979,16468.0,712.62,2,2010-08-26 16:36:00,106,3,7.1262
2980,16469.0,178.48000000000002,1,2010-07-13 13:17:00,150,3,1.7848000000000002
2981,16470.0,1696.21,7,2010-11-08 12:28:00,32,2,16.9621
2982,16471.0,966.03,3,2010-11-11 15:47:00,29,1,9.6603
2983,16472.0,789.6,2,2010-10-01 13:56:00,70,3,7.896
2984,16473.0,154.72,1,2010-11-30 16:29:00,10,3,1.5472
2985,16476.0,350.35,1,2010-10-04 10:29:00,67,3,3.5035000000000003
2986,16477.0,1825.56,5,2010-12-03 12:48:00,7,1,18.2556
2987,16481.0,453.38,1,2010-01-26 13:09:00,318,0,4.5338
2988,16485.0,1931.03,4,2010-10-03 15:30:00,68,1,19.310299999999998
2989,16486.0,134.36,1,2010-06-20 12:16:00,173,0,1.3436000000000001
2990,16487.0,209.4,2,2010-05-11 13:38:00,213,0,2.094
2991,16489.0,303.7,2,2010-11-24 14:40:00,16,3,3.037
2992,16490.0,205.41000000000003,1,2010-09-29 16:30:00,72,3,2.0541
2993,16491.0,801.66,1,2010-10-22 15:42:00,49,3,8.0166
2994,16492.0,385.56,1,2010-06-17 08:20:00,176,0,3.8556
2995,16493.0,780.46,3,2010-09-21 12:37:00,80,3,7.804600000000001
2996,16496.0,731.25,3,2010-10-04 12:34:00,67,3,7.3125
2998,16499.0,2212.89,6,2010-11-30 12:19:00,10,2,22.128899999999998
2999,16500.0,443.05,3,2010-11-30 09:46:00,10,3,4.4305
3000,16501.0,1237.23,1,2010-11-21 14:10:00,19,3,12.372300000000001
3001,16502.0,266.5,2,2010-03-29 13:44:00,256,0,2.665
3002,16503.0,2182.41,7,2010-11-09 09:34:00,31,2,21.824099999999998
3003,16507.0,152.76,1,2010-05-16 12:56:00,208,0,1.5275999999999998
3004,16508.0,248.8,1,2010-03-19 13:41:00,266,0,2.488
3005,16510.0,1851.8999999999999,6,2010-12-02 13:39:00,8,2,18.519
3006,16511.0,868.76,3,2010-11-07 15:30:00,33,1,8.6876
3007,16515.0,1589.17,5,2010-11-25 12:34:00,15,1,15.8917
3008,16518.0,475.05,2,2010-10-14 12:14:00,57,3,4.7505
3009,16519.0,341.18,3,2010-12-09 14:08:00,1,3,3.4118
3010,16520.0,1436.05,4,2010-12-09 13:08:00,1,1,14.3605
3011,16521.0,1148.01,3,2010-10-20 13:09:00,51,1,11.4801
3012,16522.0,433.36,2,2010-09-30 10:54:00,71,3,4.333600000000001
3013,16523.0,2497.86,7,2010-10-20 12:42:00,51,2,24.9786
3014,16524.0,308.14,2,2010-09-19 13:37:00,82,3,3.0814
3016,16526.0,426.85,1,2010-05-04 16:34:00,220,0,4.2685
3017,16527.0,1044.38,1,2010-10-11 13:25:00,60,3,10.443800000000001
3018,16529.0,1556.75,3,2010-08-19 12:48:00,113,1,15.5675
3019,16530.0,48.349999999999994,1,2010-02-09 15:30:00,304,0,0.48349999999999993
3020,16531.0,1053.74,4,2010-11-23 15:33:00,17,1,10.5374
3021,16532.0,2007.84,2,2010-10-04 11:52:00,67,1,20.0784
3022,16534.0,635.9,1,2010-03-07 15:47:00,278,0,6.359
3023,16535.0,407.84,2,2010-11-19 13:01:00,21,3,4.078399999999999
3024,16537.0,23.35,1,2010-03-08 13:41:00,277,0,0.2335
3025,16538.0,399.62,3,2010-06-16 16:59:00,177,0,3.9962
3026,16539.0,2343.2,7,2010-12-01 15:40:00,9,2,23.432
3027,16540.0,226.70000000000002,1,2010-10-21 17:22:00,50,3,2.2670000000000003
3028,16541.0,424.03,1,2009-12-04 13:22:00,371,0,4.2402999999999995
3029,16542.0,137.7,1,2010-11-03 14:44:00,37,3,1.3769999999999998
3030,16543.0,292.21,1,2010-04-27 11:38:00,227,0,2.9221
3031,16544.0,376.70000000000005,4,2010-07-08 11:11:00,155,3,3.7670000000000003
3032,16545.0,350.52,1,2010-11-29 10:39:00,11,3,3.5052
3034,16547.0,111.71,1,2010-06-11 13:02:00,182,0,1.1171
3035,16548.0,30.15,1,2010-04-19 16:15:00,235,0,0.3015
3038,16551.0,1315.0,4,2010-10-12 15:09:00,59,1,13.15
3039,16552.0,95.29,1,2010-12-01 12:36:00,9,3,0.9529000000000001
3041,16554.0,2004.6200000000001,5,2010-11-18 11:59:00,22,1,20.046200000000002
3042,16555.0,1629.79,4,2010-07-22 13:43:00,141,1,16.2979
3045,16559.0,185.20000000000002,1,2010-11-07 13:52:00,33,3,1.852
3046,16560.0,2206.9700000000003,6,2010-11-07 12:04:00,33,2,22.0697
3047,16562.0,223.85999999999999,1,2010-08-20 11:45:00,112,3,2.2386
3048,16563.0,3345.02,5,2010-11-04 14:11:00,36,2,33.4502
3049,16564.0,87.8,1,2010-05-19 14:41:00,205,0,0.878
3050,16565.0,599.35,3,2010-10-29 15:31:00,42,3,5.9935
3051,16568.0,1020.9000000000001,2,2010-10-08 10:54:00,63,3,10.209000000000001
3052,16569.0,1331.03,4,2010-03-18 15:19:00,267,0,13.3103
3053,16570.0,3695.91,10,2010-11-25 13:03:00,15,2,36.9591
3054,16571.0,2827.05,7,2010-11-09 17:41:00,31,2,28.270500000000002
3055,16574.0,850.34,2,2010-10-12 09:25:00,59,3,8.503400000000001
3056,16576.0,540.87,2,2010-10-15 13:37:00,56,3,5.4087
3057,16577.0,380.0,1,2010-02-11 09:45:00,302,0,3.8
3058,16578.0,156.6,1,2010-03-23 15:11:00,262,0,1.5659999999999998
3059,16579.0,295.05,1,2010-10-10 11:58:00,61,3,2.9505
3060,16583.0,297.95,2,2010-12-01 12:03:00,9,3,2.9795
3061,16584.0,2227.59,3,2010-10-03 14:32:00,68,1,22.2759
3062,16585.0,341.59,2,2010-04-25 10:34:00,229,0,3.4158999999999997
3063,16586.0,998.83,2,2010-09-21 10:11:00,80,3,9.9883
3064,16588.0,1361.28,4,2010-11-18 17:56:00,22,1,13.6128
3065,16589.0,153.12,1,2010-09-15 14:56:00,86,3,1.5312000000000001
3066,16590.0,605.9,2,2010-11-04 09:06:00,36,3,6.059
3068,16593.0,741.11,5,2010-11-14 13:11:00,26,1,7.4111
3069,16595.0,1450.02,4,2010-11-28 14:15:00,12,1,14.5002
3070,16596.0,329.48,3,2010-12-08 16:18:00,2,3,3.2948000000000004
3071,16599.0,172.8,1,2010-11-19 12:45:00,21,3,1.7280000000000002
3072,16600.0,1339.89,7,2010-11-30 13:34:00,10,1,13.398900000000001
3073,16601.0,439.45,2,2010-11-14 11:30:00,26,3,4.3945
3074,16602.0,235.25,1,2010-11-16 09:13:00,24,3,2.3525
3075,16604.0,432.45,2,2010-05-26 09:10:00,198,0,4.3245
3076,16605.0,60.48,1,2009-12-15 19:03:00,360,0,0.6048
3077,16606.0,357.66,2,2010-10-31 13:57:00,40,3,3.5766000000000004
3078,16607.0,2359.16,11,2010-11-05 12:57:00,35,2,23.5916
3079,16608.0,1288.72,2,2010-09-12 11:44:00,89,1,12.8872
3080,16611.0,1655.64,5,2010-11-01 09:33:00,39,1,16.5564
3081,16612.0,2057.77,5,2010-11-25 13:14:00,15,1,20.5777
3082,16614.0,673.6,2,2010-11-02 18:08:00,38,3,6.736000000000001
3083,16615.0,291.5,1,2010-03-23 15:13:00,262,0,2.915
3084,16619.0,1712.1200000000001,3,2010-11-21 16:02:00,19,1,17.1212
3085,16620.0,1579.97,4,2010-11-15 09:14:00,25,1,15.7997
3086,16622.0,225.4,1,2010-06-14 10:44:00,179,0,2.254
3087,16623.0,885.79,3,2010-11-03 12:05:00,37,1,8.857899999999999
3088,16625.0,1320.95,4,2010-10-13 09:32:00,58,1,13.2095
3089,16628.0,130.05,2,2010-10-28 08:38:00,43,3,1.3005000000000002
3090,16630.0,106.80000000000001,1,2010-10-28 14:30:00,43,3,1.068
3091,16631.0,1892.52,7,2010-08-15 11:20:00,117,2,18.9252
3092,16632.0,406.4,2,2010-08-11 11:39:00,121,3,4.064
3093,16634.0,1596.71,5,2010-12-02 17:41:00,8,1,15.9671
3094,16635.0,473.0,1,2010-10-29 09:41:00,42,3,4.73
3095,16636.0,3802.04,4,2010-09-27 13:13:00,74,2,38.0204
3096,16638.0,749.8100000000001,6,2010-12-06 10:19:00,4,1,7.498100000000001
3097,16639.0,490.47,1,2010-10-26 18:23:00,45,3,4.9047
3098,16640.0,179.4,1,2010-11-07 10:48:00,33,3,1.794
3099,16641.0,323.40000000000003,1,2010-01-07 12:22:00,337,0,3.2340000000000004
3100,16642.0,389.12,1,2010-10-20 14:22:00,51,3,3.8912
3101,16643.0,435.6,1,2010-10-13 09:47:00,58,3,4.356
3102,16645.0,160.39,1,2009-12-04 09:49:00,371,0,1.6038999999999999
3103,16646.0,678.8,1,2010-09-16 13:28:00,85,3,6.787999999999999
3104,16647.0,327.84,2,2010-09-23 14:33:00,78,3,3.2783999999999995
3105,16648.0,382.14,2,2010-09-10 11:59:00,91,3,3.8213999999999997
3106,16649.0,306.58000000000004,1,2010-07-07 15:41:00,156,0,3.0658000000000003
3107,16650.0,1397.69,6,2010-10-15 15:28:00,56,1,13.9769
3108,16651.0,136.2,1,2010-05-02 11:46:00,222,0,1.3619999999999999
3110,16654.0,1110.2,5,2010-12-06 15:09:00,4,1,11.102
3111,16655.0,2753.85,7,2010-10-24 14:59:00,47,2,27.5385
3113,16658.0,690.83,6,2010-12-06 13:47:00,4,1,6.9083000000000006
3114,16660.0,611.9000000000001,3,2010-10-13 11:38:00,58,3,6.119000000000001
3115,16661.0,986.63,4,2010-06-17 15:24:00,176,1,9.8663
3116,16662.0,163.8,1,2010-11-10 16:56:00,30,3,1.6380000000000001
3117,16663.0,165.0,1,2009-12-10 13:12:00,365,0,1.65
3118,16664.0,109.2,1,2010-05-19 17:11:00,205,0,1.092
3119,16666.0,106.96000000000001,1,2010-03-28 15:13:00,257,0,1.0696
3120,16668.0,555.7,7,2010-11-17 11:12:00,23,1,5.557
3122,16673.0,188.83,1,2010-01-29 14:22:00,315,0,1.8883
3123,16675.0,608.86,2,2010-09-24 12:15:00,77,3,6.0886000000000005
3124,16676.0,769.78,2,2010-11-02 19:19:00,38,3,7.6978
3125,16677.0,880.62,2,2010-10-24 14:53:00,47,3,8.8062
3126,16679.0,663.31,3,2010-12-08 13:51:00,2,3,6.6331
3127,16680.0,637.75,2,2010-06-29 14:52:00,164,0,6.3775
3128,16681.0,151.5,1,2010-03-08 14:10:00,277,0,1.515
3129,16683.0,320.25,1,2010-06-24 10:36:00,169,0,3.2025
3131,16686.0,2008.09,9,2010-11-15 14:49:00,25,2,20.0809
3132,16687.0,157.63,1,2010-11-14 11:46:00,26,3,1.5763
3133,16690.0,127.45,2,2010-11-11 16:15:00,29,3,1.2745
3134,16691.0,178.83,2,2010-10-17 15:03:00,54,3,1.7883000000000002
3135,16692.0,638.6999999999999,2,2010-10-27 10:29:00,44,3,6.387
3136,16693.0,717.45,3,2010-10-24 11:35:00,47,3,7.1745
3137,16694.0,98.30000000000001,1,2009-12-16 15:45:00,359,0,0.9830000000000001
3138,16695.0,193.15,2,2010-05-27 12:36:00,197,0,1.9315
3139,16699.0,994.6,7,2010-11-24 14:38:00,16,1,9.946
3142,16702.0,1110.83,4,2010-10-20 14:10:00,51,1,11.1083
3143,16704.0,695.66,2,2010-03-31 14:02:00,254,0,6.9566
3145,16707.0,551.11,4,2010-11-04 14:39:00,36,1,5.5111
3148,16711.0,1217.45,4,2010-11-25 13:53:00,15,1,12.1745
3149,16712.0,621.5600000000001,2,2010-11-03 15:54:00,37,3,6.2156
3151,16714.0,368.27,1,2010-02-07 11:17:00,306,0,3.6826999999999996
3152,16715.0,323.8,1,2010-05-26 12:35:00,198,0,3.238
3153,16716.0,1248.48,1,2010-03-19 11:05:00,266,0,12.4848
3154,16717.0,3127.85,9,2010-12-08 16:48:00,2,2,31.278499999999998
3155,16718.0,3023.78,5,2010-12-05 13:03:00,5,2,30.237800000000004
3156,16719.0,2182.88,8,2010-12-06 12:06:00,4,2,21.8288
3157,16720.0,640.24,2,2010-11-28 14:49:00,12,3,6.4024
3159,16723.0,712.48,2,2010-09-22 11:05:00,79,3,7.1248000000000005
3160,16724.0,147.35,1,2010-10-31 11:40:00,40,3,1.4735
3161,16725.0,1101.09,8,2010-12-03 16:02:00,7,1,11.0109
3162,16726.0,706.39,2,2010-11-21 14:04:00,19,3,7.0639
3163,16727.0,1164.6,3,2010-11-12 14:05:00,28,1,11.645999999999999
3164,16731.0,174.05,1,2010-03-01 15:05:00,284,0,1.7405000000000002
3165,16732.0,3783.89,3,2010-11-01 13:33:00,39,2,37.838899999999995
3166,16733.0,259.68,1,2010-06-28 10:12:00,165,0,2.5968
3168,16736.0,2956.56,5,2010-07-22 10:09:00,141,2,29.5656
3169,16737.0,417.59999999999997,1,2010-05-11 09:53:00,213,0,4.175999999999999
3170,16739.0,463.43,1,2010-06-21 09:38:00,172,0,4.6343
3171,16740.0,236.81,1,2010-11-09 13:34:00,31,3,2.3681
3172,16741.0,173.06,1,2010-03-24 15:15:00,261,0,1.7306
3174,16743.0,2015.17,7,2010-09-09 12:34:00,92,2,20.1517
3176,16748.0,2121.43,9,2010-11-16 18:07:00,24,2,21.214299999999998
3178,16752.0,207.5,1,2010-12-02 12:18:00,8,3,2.075
3180,16755.0,1403.75,4,2010-08-29 15:45:00,103,1,14.0375
3181,16756.0,1072.97,6,2010-10-31 10:03:00,40,1,10.729700000000001
3182,16757.0,163.65,1,2010-10-26 15:09:00,45,3,1.6365
3183,16760.0,228.0,1,2010-10-05 15:55:00,66,3,2.28
3184,16763.0,352.85,1,2009-12-01 15:26:00,374,0,3.5285
3185,16765.0,420.75,1,2010-11-22 13:42:00,18,3,4.2075
3186,16767.0,2493.2,4,2010-10-17 10:46:00,54,2,24.932
3187,16768.0,1230.03,6,2010-11-21 11:06:00,19,1,12.3003
3188,16769.0,761.36,3,2010-08-18 14:43:00,114,3,7.6136
3189,16770.0,1162.03,5,2010-12-02 15:49:00,8,1,11.6203
3190,16771.0,1720.79,5,2010-09-08 12:46:00,93,1,17.2079
3191,16772.0,3723.5499999999997,3,2010-10-12 13:19:00,59,2,37.235499999999995
3192,16773.0,249.65,2,2010-09-29 15:47:00,72,3,2.4965
3193,16774.0,932.93,4,2010-10-12 14:42:00,59,1,9.3293
3194,16775.0,1361.23,6,2010-12-07 15:15:00,3,1,13.6123
3195,16776.0,231.57,1,2010-10-20 12:13:00,51,3,2.3157
3196,16777.0,1081.41,3,2010-10-22 09:06:00,49,1,10.814100000000002
3198,16780.0,180.36,1,2010-10-28 19:41:00,43,3,1.8036
3199,16781.0,623.0,2,2010-12-02 14:26:00,8,3,6.23
3201,16783.0,391.95,1,2010-09-29 11:53:00,72,3,3.9194999999999998
3202,16784.0,788.93,4,2010-11-28 11:57:00,12,1,7.8892999999999995
3203,16785.0,533.78,1,2010-10-26 10:36:00,45,3,5.3378
3204,16786.0,51.839999999999996,1,2010-11-11 08:25:00,29,3,0.5184
3205,16787.0,1035.43,4,2010-11-07 11:01:00,33,1,10.3543
3206,16788.0,1352.82,3,2010-10-31 13:35:00,40,1,13.5282
3207,16791.0,2316.91,8,2010-11-21 12:21:00,19,2,23.1691
3208,16792.0,513.08,3,2010-11-21 12:11:00,19,3,5.130800000000001
3209,16794.0,868.1999999999999,5,2010-11-24 12:45:00,16,1,8.681999999999999
3210,16795.0,2077.51,3,2010-12-09 14:08:00,1,1,20.775100000000002
3211,16797.0,1827.77,5,2010-11-11 19:14:00,29,1,18.2777
3212,16798.0,848.71,3,2010-06-03 19:01:00,190,0,8.4871
3213,16799.0,495.98,2,2010-10-03 14:28:00,68,3,4.9598
3214,16802.0,582.61,2,2010-01-29 13:44:00,315,0,5.8261
3215,16805.0,636.65,3,2010-05-11 15:03:00,213,0,6.366499999999999
3216,16807.0,1002.29,3,2010-08-26 14:29:00,106,1,10.0229
3217,16809.0,812.74,4,2010-10-03 15:55:00,68,1,8.1274
3218,16810.0,532.5,1,2010-10-15 15:32:00,56,3,5.325
3219,16812.0,1912.65,3,2010-11-26 10:24:00,14,1,19.1265
3221,16815.0,410.97,2,2010-09-12 10:59:00,89,3,4.1097
3222,16817.0,1200.15,5,2010-12-06 14:19:00,4,1,12.0015
3223,16819.0,182.59,2,2010-08-31 17:37:00,101,3,1.8259
3224,16821.0,113.35,1,2010-11-23 10:04:00,17,3,1.1335
3225,16822.0,181.39,1,2010-01-22 14:22:00,322,0,1.8138999999999998
3226,16823.0,1901.71,6,2010-11-17 16:46:00,23,2,19.0171
3227,16824.0,225.6,1,2010-11-11 12:21:00,29,3,2.256
3228,16825.0,1051.71,3,2010-11-26 16:22:00,14,1,10.517100000000001
3229,16827.0,392.13,5,2010-11-11 14:04:00,29,1,3.9213
3230,16829.0,316.1,1,2010-11-16 18:11:00,24,3,3.161
3231,16830.0,881.59,3,2010-09-23 12:37:00,78,1,8.815900000000001
3232,16831.0,91.8,1,2010-05-24 09:08:00,200,0,0.9179999999999999
3233,16832.0,218.45999999999998,2,2010-10-07 08:35:00,64,3,2.1845999999999997
3234,16833.0,1302.51,2,2010-09-26 11:23:00,75,1,13.0251
3235,16834.0,485.5,1,2010-02-03 14:24:00,310,0,4.855
3236,16835.0,1357.56,5,2010-12-01 17:15:00,9,1,13.5756
3237,16836.0,530.5,2,2010-10-29 12:48:00,42,3,5.305
3238,16838.0,570.76,2,2010-06-27 14:49:00,166,0,5.7076
3240,16840.0,139.85,2,2010-04-15 15:48:00,239,0,1.3984999999999999
3241,16841.0,2136.2400000000002,6,2010-10-07 15:45:00,64,2,21.3624
3243,16844.0,614.34,2,2010-05-26 10:29:00,198,0,6.143400000000001
3244,16845.0,253.88,1,2010-03-31 13:09:00,254,0,2.5388
3245,16846.0,628.09,2,2010-05-11 13:45:00,213,0,6.2809
3246,16847.0,421.45000000000005,1,2010-03-31 13:32:00,254,0,4.2145
3247,16848.0,1130.2,3,2010-11-28 12:38:00,12,1,11.302
3248,16854.0,1408.96,2,2010-10-18 16:31:00,53,1,14.0896
3249,16856.0,323.09000000000003,2,2010-10-18 11:54:00,53,3,3.2309
3250,16857.0,352.8,1,2010-09-23 10:49:00,78,3,3.528
3252,16859.0,1184.6,5,2010-10-19 09:07:00,52,1,11.845999999999998
3253,16860.0,1610.62,3,2010-09-13 10:05:00,88,1,16.106199999999998
3254,16861.0,772.83,3,2010-11-14 13:54:00,26,3,7.728300000000001
3255,16862.0,662.33,4,2010-06-10 13:05:00,183,0,6.6233
3256,16863.0,495.72,2,2010-12-08 08:58:00,2,3,4.9572
3257,16864.0,409.25,2,2010-10-01 16:16:00,70,3,4.0925
3258,16865.0,130.95,1,2010-11-03 11:34:00,37,3,1.3094999999999999
3259,16867.0,76.74000000000001,1,2010-01-19 09:11:00,325,0,0.7674000000000001
3260,16868.0,393.39,3,2010-11-10 13:17:00,30,3,3.9339
3261,16870.0,450.15999999999997,1,2010-08-27 13:53:00,105,3,4.5016
3262,16872.0,533.11,3,2010-10-08 15:20:00,63,3,5.3311
3264,16874.0,217.74,1,2010-11-25 13:08:00,15,3,2.1774
3265,16875.0,2139.0,6,2010-09-28 17:11:00,73,2,21.39
3266,16876.0,136.01,1,2010-11-01 11:59:00,39,3,1.3600999999999999
3267,16880.0,321.78,1,2010-08-03 13:54:00,129,3,3.2177999999999995
3269,16884.0,644.08,2,2010-06-01 12:45:00,192,0,6.4408
3270,16885.0,239.23000000000002,1,2010-11-19 12:51:00,21,3,2.3923
3271,16886.0,134.0,1,2010-09-09 15:08:00,92,3,1.34
3272,16887.0,465.84000000000003,2,2010-11-04 11:29:00,36,3,4.6584
3273,16888.0,437.15,3,2010-11-04 12:39:00,36,3,4.3715
3274,16889.0,952.23,3,2010-11-07 10:46:00,33,1,9.5223
3275,16890.0,285.41,3,2010-08-20 11:23:00,112,3,2.8541000000000003
3276,16891.0,1247.1200000000001,7,2010-12-03 11:35:00,7,1,12.471200000000001
3277,16892.0,236.56,2,2010-06-03 15:17:00,190,0,2.3656
3278,16893.0,255.84,2,2010-12-08 12:06:00,2,3,2.5584000000000002
3279,16894.0,1324.06,3,2010-07-25 15:43:00,138,1,13.240599999999999
3280,16895.0,902.28,4,2010-09-27 11:13:00,74,1,9.0228
3281,16896.0,103.95,1,2010-06-02 15:40:00,191,0,1.0395
3282,16898.0,507.56,3,2010-12-06 12:23:00,4,3,5.0756
3283,16899.0,439.46000000000004,2,2010-11-26 11:28:00,14,3,4.3946000000000005
3284,16901.0,204.26,1,2009-12-10 16:30:00,365,0,2.0425999999999997
3285,16903.0,689.04,2,2010-11-24 14:55:00,16,3,6.8904
3286,16904.0,1378.1,7,2010-12-07 13:30:00,3,1,13.780999999999999
3287,16905.0,1931.72,11,2010-12-03 10:43:00,7,2,19.3172
3288,16906.0,869.03,3,2010-10-07 15:01:00,64,1,8.6903
3289,16907.0,726.25,5,2010-12-09 16:52:00,1,1,7.2625
3290,16908.0,252.59,1,2009-12-17 13:35:00,358,0,2.5259
3291,16911.0,255.25,2,2010-03-14 12:18:00,271,0,2.5525
3292,16912.0,1904.93,4,2010-10-14 14:11:00,57,1,19.049300000000002
